Single Family Residential,7817 Sommerville Place Rd,Lakeside,76135,134900,3,2,Young Ella Add,1143,8625,1959,2,118,0
Single Family Residential,7824 Abbott Dr,White Settlement,76108,165000,4,2,Cook Heights Add,2204,10629,1961,50,75,0
Single Family Residential,7824 Aledo Oaks Ct,Fort Worth,76126,545000,3,3,Oaks Of Aledo Add,2915,108900,1999,134,187,50
Single Family Residential,7828 Acapulco Rd,Fort Worth,76112,170000,3,2.5,Eastbrook Add,1844,6708,1980,6,92,0
Single Family Residential,7828 Rogue River Trl,Fort Worth,76137,254900,4,2.5,Park Glen,2637,6490,1993,89,97,11
Single Family Residential,7828 SKYLAKE Dr,Fort Worth,76179,1250000,4,4,LAKE COUNTRY ESTATES,4482,16945,1979,116,279,0
Single Family Residential,7900 Raymond Ave,White Settlement,76108,185000,10,3,Sunset Gardens Add,2528,23784,1943,22,73,0
Single Family Residential,7905 Forest Ridge Ct,North Richland Hills,76182,409500,4,3,Forest Glenn West,2956,13721,2006,1,139,25
Single Family Residential,7908 Bella Flora Dr,Fort Worth,76126,600000,5,4.5,Bella Flora,4284,45564,2017,68,140,0
Single Family Residential,7909 Whitney Ln,Fort Worth,76112,209000,5,4.5,Ash Meadows Add,3291,7100,2004,6,64,0
Single Family Residential,7912 Buttercup Cir N,Fort Worth,76123,159900,3,2,Hulen Meadow Add,1490,6708,1989,1,107,0
Single Family Residential,7917 Vista Ridge Dr S,Fort Worth,76132,438000,5,4,Vista Ridge Add,3668,11064,2000,168,119,29
Single Family Residential,7948 Wyoming Dr,Fort Worth,76131,195000,4,2,Bar C Ranch,1810,5837,2006,52,108,37
Single Family Residential,7950 Bella Flora Dr,Fort Worth,76126,899999,4,5,Bella Flora,5250,48961,2015,200,171,250
Single Family Residential,7951 Bella Flora Dr,Fort Worth,76126,1150000,5,6,Bella Flora,5270,79105,2014,81,218,130
Single Family Residential,7958 Hosta Way,Fort Worth,76123,220000,3,2,Columbus Heights Add,2125,6055,2000,6,104,29
Single Family Residential,8 One Main Pl,Benbrook,76126,184800,2,2.5,Country Club Condo Apts,1760,3964,1972,59,105,187
Single Family Residential,800 Columbia Dr,Southlake,76092,774900,4,3,Princeton Park Add,3761,20517,1996,1,206,42
Single Family Residential,800 Red Oak Ct,Crowley,76036,285000,5,3,Deer Creek Estates,3191,19558,1999,4,89,53
Single Family Residential,800 Sunflower Ct,Aledo,76008,344990,4,3.5,Brookhollow,3100,7013,2017,71,111,31
Single Family Residential,8000 Modena Dr,Fort Worth,76126,1299000,5,5.5,Bella Flora,6132,74139,2015,271,212,67
Single Family Residential,8004 Grand Junction Dr,Fort Worth,76179,309000,4,2.5,Ranch At Eagle Mountain Add,3496,11631,2000,28,88,23
Multi-Family (2-4 Unit),8005 Julie Ave,Fort Worth,76116,190000,6,4,Broadmoor,2188,7797,2007,1,87,0
Single Family Residential,801 Rose Ct,Keller,76248,619900,4,3.5,Marshall Rdg Ph 6d,3513,20343,2016,39,176,63
Single Family Residential,8013 Tumbleweed Trl,White Settlement,76108,95000,2,1,Stagecoach Hills Add,1006,7013,1956,26,94,0
Single Family Residential,8013 Westvale Dr,Benbrook,76116,134950,3,2,Westvale Add,1565,1,1964,50,86,0
Townhouse,802 Shady Glen Ln,Bedford,76021,179900,2,2.5,Shady Brook Twnhs Add,1546,3485,1980,1,116,110
Single Family Residential,8025 Cedar Lake Ln,Fort Worth,76123,235000,4,2.5,Villages Of Sunset Pointe,2600,5706,2013,2,90,43
Multi-Family (2-4 Unit),8028 Cambridge Cir,White Settlement,76108,249000,6,6,Cambridge Add,3104,8494,1986,25,80,0
Single Family Residential,804 Coppin Dr,Fort Worth,76120,200000,4,2,Emory Place,1848,20909,2006,5,108,0
Single Family Residential,804 Thersa Dr,River Oaks,76114,208900,3,2,River Oaks Gardens Add,1635,7057,1951,3,128,0
Single Family Residential,805 Sam Calloway Rd,Fort Worth,76114,119900,2,1,Sundown Park Add,919,8712,1949,1,130,0
Single Family Residential,8068 Cannonwood Dr,Fort Worth,76137,210000,4,2,Summerfields Add,2123,5750,1997,7,99,0
Single Family Residential,808 N Ridge Dr #1,Fort Worth,76108,205000,3,2,Meadow Park Addition,1707,1,2017,5,120,0
Single Family Residential,808 Sunflower Ct,Aledo,76008,304990,3,2,Brookhollow,2414,7013,2017,70,126,31
Single Family Residential,809 Graham Dr,Burleson,76028,233900,3,2,West Bend South,2001,7013,2013,53,117,17
Single Family Residential,809 Sw Hillside Dr,Burleson,76028,121000,3,1.5,Summercrest Add,1050,20038,1971,1,115,0
Single Family Residential,8100 Cripple Creek Dr,Fort Worth,76179,318800,4,2.5,Ranch At Eagle Mountain Add,3134,9017,2002,4,102,30
Single Family Residential,8101 Charford Dr,Fort Worth,76131,343910,3,2.5,West Fork Ranch 60's,2792,6316,2017,84,123,13
Single Family Residential,8101 Kurgan Trl,Fort Worth,76131,254160,3,2,West Fork Ranch,1941,1,2017,1,131,0
Single Family Residential,8102 Atlas Dr,Arlington,76002,235000,4,2,La Frontera,2225,7579,2004,1,106,33
Single Family Residential,8104 Ruse Springs Ln,Fort Worth,76131,229500,4,2.5,Lasater Add,2614,5489,2005,5,88,33
Single Family Residential,8108 Horseman Rd,Fort Worth,76131,302810,4,2,West Fork Ranch 60's,2359,6621,2017,159,128,13
Single Family Residential,8109 Belgian Blue Ct,Fort Worth,76131,327510,5,3,West Fork Ranch 60's,2552,6534,2017,84,128,13
Single Family Residential,8109 Echo Hills Ct N,Benbrook,76126,439500,4,4.5,Whitestone Heights Add,3490,18077,2006,340,126,40
Single Family Residential,8109 Wildwest,Fort Worth,76131,255000,4,2.5,Bar C Ranch,2111,6098,2017,2,121,37
Single Family Residential,811 Whitley Ct,Kennedale,76060,364900,5,3.5,Hilldale Add,4030,8756,2005,3,91,0
Single Family Residential,8113 Kurgan Trl,Fort Worth,76131,273700,4,3,West Fork Ranch 50s,2780,5663,2017,39,98,52
Single Family Residential,8113 Waterside Trl,Fort Worth,76137,174900,3,2,Summerfields Add,1448,5009,1994,8,121,0
Single Family Residential,8117 Wildwest Dr,Fort Worth,76131,285000,4,3,Bar C Ranch,2477,1,2017,17,115,0
Single Family Residential,812 Clear View Ct,Burleson,76028,289000,4,2.5,Oak Valley Estates,2430,17511,1998,31,119,0
Single Family Residential,812 Wrigley Dr,Burleson,76028,230000,4,2.5,Villages of Wakefield Ph 01,2603,8102,2006,5,88,23
Single Family Residential,8120 Mountain Cedar Dr,Fort Worth,76131,350000,4,2.5,Creekwood Add,3303,10280,2007,1,106,40
Single Family Residential,8125 Gardengate Ct,Fort Worth,76137,260000,4,3.5,Heritage Hill Sub,3030,11108,2000,59,86,0
Single Family Residential,813 Annapolis Dr,Fort Worth,76108,148000,3,2.5,Westpoint Add,1399,7144,1979,5,106,0
Single Family Residential,813 Falls Creek Ct,Burleson,76028,495000,4,4,Prairie Timber Estates,3304,22303,2008,12,150,42
Single Family Residential,814 Wild Prairie Dr,Arlington,76002,210000,4,2,Harris Ridge,2099,7187,2006,4,100,24
Single Family Residential,816 Crystal Dr,Burleson,76028,188000,3,2,Village Wakefield Ph 01,1648,7623,2007,27,114,23
Single Family Residential,816 Silverbrook Dr,Saginaw,76179,199999,3,2,Whisperwood Estates Add,1992,5968,2001,29,100,0
Single Family Residential,817 Austrian Rd,Grand Prairie,75050,136000,3,2,International Estates,1832,13460,1960,1,74,0
Single Family Residential,8184 Fm 1187 W,Fort Worth,76126,605000,4,3.5,Bella Flora,3955,52620,2008,187,153,0
Single Family Residential,8208 Pine Meadows Dr,Fort Worth,76244,305505,3,2.5,Pine Meadows,2760,5227,2017,135,111,30
Single Family Residential,821 Denton Dr,Euless,76039,129000,3,1,Midway Park Add,947,7797,1959,1,136,0
Single Family Residential,8213 Indian Hills Ct,Benbrook,76126,525000,4,3,Whitestone Heights Add,3645,14636,2003,81,144,40
Single Family Residential,8216 Courtney Way,Watauga,76148,334000,5,4,Durham Farms,3984,7057,2008,1,84,30
Single Family Residential,8221 Fm 1187 W,Fort Worth,76126,949600,5,5,Ashbriar Add,6490,52316,2006,60,146,8
Single Family Residential,8229 Delafield Dr,Fort Worth,76131,219500,4,2,Lasater Add,2247,7841,2003,5,98,33
Single Family Residential,8232 Pine Meadows Dr,Fort Worth,76244,308775,4,2.5,Pine Meadows,3230,5663,2017,34,96,30
Single Family Residential,8236 Pine Meadows Dr,Fort Worth,76244,289850,3,3,Pine Meadows,2600,5227,2017,34,111,30
Single Family Residential,824 Bluebonnet Dr,Hurst,76053,249900,4,2,Village at Park Forest,2185,6534,1992,3,114,0
Single Family Residential,8240 Pine Meadows Dr,Fort Worth,76244,251286,3,2,Pine Meadows,1771,1,2017,28,142,0
Single Family Residential,825 Merion Dr,Fort Worth,76028,439900,3,3,Thomas Crossing Add,3266,7492,2010,34,135,8
Single Family Residential,8300 Storm Chaser Dr,Fort Worth,76131,189900,3,2,Lasater Add,1826,6011,2005,7,104,33
Single Family Residential,8301 Meadow Sweet Ln,Fort Worth,76123,269000,3,2,Llano Springs,1891,5489,2017,8,142,32
Single Family Residential,8301 Spruce Meadows Dr,Fort Worth,76244,241705,3,2,Pine Meadows,1778,1,2017,133,136,0
Single Family Residential,8305 Spruce Meadows Dr,Fort Worth,76924,300566,4,3,Pine Meadows,2840,7841,2017,210,106,30
Single Family Residential,8309 Spruce Meadows Dr,Fort Worth,76244,288745,3,3,Pine Meadows,2432,7841,2017,210,119,30
Single Family Residential,8309 Sussex St,White Settlement,76108,199000,4,2.5,Meadow Park Add,1921,5750,2006,6,104,0
Single Family Residential,8316 Meadow Sweet Ln,Fort Worth,76123,329000,4,3.5,Llano Springs,3311,6534,2016,88,99,32
Single Family Residential,8321 Cutter Hill Ave,Fort Worth,76134,179000,3,2.5,Brookwood Park,2622,5750,2007,4,68,0
Single Family Residential,8324 Deerwood Forest Dr,Benbrook,76126,725000,5,5,Deer Wood Forest Add,4346,48787,2009,84,167,42
Single Family Residential,8324 Summer Park Dr,Fort Worth,76123,325000,5,3,Summer Creek South Add,4554,8712,2002,5,71,33
Single Family Residential,8324 Trickham Bnd,Fort Worth,76131,287000,4,3,Bar C Ranch,2510,7405,2017,176,114,37
Single Family Residential,8328 Summer Park Dr,Fort Worth,76123,289000,4,2.5,Summer Creek South Add,4023,9148,2003,7,72,31
Single Family Residential,8329 Horseshoe Bend Dr,Fort Worth,76131,212000,4,2,Lasater Add,1878,6098,2003,1,113,33
Single Family Residential,833 Edgefield Rd,Fort Worth,76107,574900,4,4,Crestwood Add,3037,7013,2016,4,189,0
Single Family Residential,8341 Blue Periwinkle Ln,Fort Worth,76123,329000,4,4,Llano Springs,3311,6534,2016,151,99,32
Townhouse,8354 Sunset Cove Dr,Fort Worth,76179,398000,3,2.5,Lake Country Estates Add,3426,4966,1998,14,116,27
Single Family Residential,8357 Blue Periwinkle Ln,Fort Worth,76123,269000,4,3,Llano Springs,2197,5489,2017,26,122,32
Single Family Residential,8359 Capital Reef Ct,Fort Worth,76137,279000,4,3,Park Glen Add,2832,8146,2000,26,99,13
Single Family Residential,837 Graham Dr,Burleson,76028,264900,4,2.5,West Bend South,2395,7013,2013,26,111,17
Single Family Residential,840 Castlemount St,Willow Park,76087,484995,3,2.5,Willow Wood Add,3685,39465,1983,20,132,0
Single Family Residential,8401 Estandarte Ct,Benbrook,76126,259900,4,2,La Bandera At Team Ranch,2262,13634,2003,26,115,21
Single Family Residential,8401 Tayside Ct,Fort Worth,76179,450000,5,4.5,Gleneagles Add,3760,16161,1996,78,120,10
Single Family Residential,8405 Tayside Ct,Fort Worth,76179,389990,4,2.5,Gleneagles Add,3390,16466,1993,112,115,50
Single Family Residential,8405 Whispering Willow Ln,Fort Worth,76134,209900,4,2.5,Trails Of Willow Creek The,2797,6229,2008,4,75,26
Single Family Residential,8408 Cactus Flower Dr,Fort Worth,76131,185000,3,2,Lasater,1800,5489,2003,6,103,33
Single Family Residential,8420 Doreen Ave,Fort Worth,76116,175000,3,2,Western Hills Add,1977,10062,1958,10,89,0
Single Family Residential,8421 Trickham,Fort Worth,76131,270000,4,2,Bar C Ranch,2208,6534,2017,1,122,37
Single Family Residential,8424 Minturn Dr,Fort Worth,76131,184900,3,2,Lasater Add,1751,7405,2003,11,106,8
Single Family Residential,8433 Asheville Ln,Fort Worth,76123,169000,3,2,Meadow Creek South Add,1768,5663,2003,1,96,20
Single Family Residential,8433 Meadowbrook Dr,Fort Worth,76120,1399000,6,5.5,Stair Woods Add,8711,87120,1992,7,161,0
Single Family Residential,8441 Prairie Fire Dr,Fort Worth,76131,199995,3,2,Lasater Add,1966,5489,2005,12,102,33
Single Family Residential,845 Cropout Way,Fort Worth,76052,336159,4,3.5,Sendera Ranch,2827,7928,2017,4,119,42
Single Family Residential,8450 Muirwood Trl,Fort Worth,76137,249999,4,2,Parkwood Estates Add,2120,7187,1999,6,118,0
Single Family Residential,8454 Island Cir,Fort Worth,76137,280000,4,2.5,Park Glen Add,2558,8233,2001,5,109,6
Single Family Residential,8463 Ram Ridge Ct,Fort Worth,76137,225000,3,2,Park Glen Add,2089,9104,2000,46,108,6
Single Family Residential,847 Evergreen Ln,Burleson,76028,249990,4,2.5,Mistletoe Hill Ph III,2932,7405,2006,25,85,25
Single Family Residential,8478 Island Cir,Fort Worth,76137,329900,5,3.5,Park Glen Add,3620,8233,2001,4,91,6
Single Family Residential,848 Evergreen Ln,Burleson,76028,278000,4,2.5,Mistletoe Hill Ph III,3130,7144,2006,77,89,25
Single Family Residential,848 Poncho Ln,Fort Worth,76052,195000,4,2,Sendera Ranch East,1964,5489,2006,4,99,100
Single Family Residential,8501 Meadow Sweet Ln,Fort Worth,76123,249000,3,2,Llano Springs,1891,5489,2017,8,132,32
Single Family Residential,8501 Star Thistle Dr,Fort Worth,76179,219995,3,2.5,Boswell Meadows,2995,5663,2008,54,73,12
Single Family Residential,8504 Gibbs Dr,White Settlement,76108,130000,2,1.5,Rashti & White Sub,1510,8059,1961,50,86,0
Single Family Residential,8508 Cumberland Gap Dr,Fort Worth,76244,220000,4,2,Arcadia Park Add,1820,5489,2005,13,121,0
Single Family Residential,8508 Shallow Creek Dr,Fort Worth,76179,179900,3,2,Boswell Meadows,1635,5750,2008,5,110,13
Single Family Residential,8509 Emerald Trace Way,Fort Worth,76244,259900,4,2,Trace Ridge Add,2400,7144,2000,10,108,31
Single Family Residential,8517 Cumberland Gap Dr,Fort Worth,76244,269990,4,2.5,Arcadia Park Add,3312,5663,2012,53,82,0
Single Family Residential,8517 Shallow Creek Dr,Fort Worth,76179,209900,4,2,Boswell Meadows,2178,5489,2008,7,96,11
Single Family Residential,8517 Woodslane Dr,Fort Worth,76179,284000,4,2,Lake Country Estates Add,2371,11935,1987,11,120,0
Single Family Residential,8521 Gray Shale Dr,Fort Worth,76179,245000,4,2.5,Boswell Meadows,3224,5227,2009,103,76,11
Single Family Residential,8524 Wilbur St,White Settlement,76108,184900,3,2,Saddle Hills Add,2034,9757,1971,34,91,0
Single Family Residential,8525 Jackson Way,Fort Worth,76244,242000,4,2.5,Arcadia Park Add,2225,5489,1999,2,109,25
Single Family Residential,8528 Prairie Fire Dr,Fort Worth,76131,200000,4,2.5,Lasater Add,2319,5489,2003,8,86,33
Single Family Residential,8540 Minturn Dr,Fort Worth,76131,185000,3,2,Lasater Add,1852,9845,2006,3,100,0
Single Family Residential,8545 Meadow Sweet Dr,Fort Worth,76123,249000,3,2,Llano Springs,1890,5445,2017,91,132,32
Single Family Residential,8545 Shallow Creek Dr,Fort Worth,76179,196500,3,2,Boswell Meadows,2220,6578,2008,41,89,13
Single Family Residential,8548 Gibbs Dr,White Settlement,76108,129000,3,2,Rashti & White Sub,1448,8276,1961,1,89,0
Single Family Residential,8550 Kensington Ct,North Richland Hills,76182,415000,4,3.5,Steeple Ridge,3219,10803,1992,1,129,0
Single Family Residential,8604 Elmwood Dr,Benbrook,76116,271000,4,2.5,Brooks-Moreland Add,2934,10803,1968,19,92,0
Single Family Residential,8609 Shallow Creek Dr,Fort Worth,76179,215000,4,2.5,Boswell Meadows,2261,5489,2010,14,95,13
Single Family Residential,8613 Arcadia Park Dr,Fort Worth,76244,227500,4,2.5,Arcadia Park Add,2640,7405,2000,117,86,25
Single Family Residential,8616 Clifford St,White Settlement,76108,115900,3,1,Terrace Acres Add,996,13242,1955,2,116,0
Single Family Residential,8617 Hawkview Dr,Fort Worth,76179,213000,3,2.5,Boswell Meadows,2260,5489,2007,30,94,12
Single Family Residential,8624 Lake Country Dr,Fort Worth,76179,409000,4,2,Lake Country Estates Add,3087,37505,1977,30,132,6
Single Family Residential,8625 Bryson Ln,Fort Worth,76179,359000,3,2.5,Survey abstract,2445,65776,1992,54,147,0
Single Family Residential,8628 Snowdrop Ct,Fort Worth,76123,285900,5,2.5,Primrose Crossing,2848,7362,2012,73,100,30
Single Family Residential,8633 Heron Dr,Fort Worth,76108,170000,4,2,Lake Worth Leases,1901,5703,1963,5,89,0
Townhouse,8640 Iron Horse Dr,Irving,75063,319900,3,2.5,Emerald Valley Ph 03,1821,2788,2009,1,176,180
Single Family Residential,8641 Glenburne Dr,Fort Worth,76131,228000,3,2,Ridgeview Farms,2070,6011,2010,93,110,30
Single Family Residential,8641 Waterfront Ct,Fort Worth,76179,750000,5,4,Waterfront Addition,4578,33193,2008,124,164,29
Single Family Residential,8649 Hawkview Dr,Fort Worth,76179,260000,3,3.5,Boswell Meadows,3302,5009,2007,2,79,11
Single Family Residential,8701 Canyon Crest Rd,Fort Worth,76179,200000,4,2,Lake Country Estates Add,2052,14549,1981,60,97,0
Single Family Residential,8713 Eagleview Ct,Fort Worth,76179,375000,4,3.5,Lake Country Estates Add,2916,15246,1973,117,129,6
Single Family Residential,8716 Stone Valley Dr,Fort Worth,76244,270900,4,2.5,Valley Brook,2611,6316,2011,29,104,29
Single Family Residential,8721 Overland Dr,Fort Worth,76179,332000,4,2.5,Lake Country Estates Add,4222,24873,1974,75,79,0
Single Family Residential,8724 Glenburne Dr,Fort Worth,76131,229900,3,2,Ridgeview Farms,2070,5489,2009,28,111,30
Single Family Residential,8728 Trinity Vista Trl,Fort Worth,76053,225000,4,3,Lakes Of River Trails Add,2037,5489,2001,3,110,15
Single Family Residential,8745 Sunset Trace Dr,Fort Worth,76244,211500,3,2,Trace Ridge Add,1947,5489,1999,43,109,31
Single Family Residential,8749 Regal Royale Dr,Fort Worth,76108,209900,3,2,Lake Vista Estates,1934,6011,2014,4,109,27
Single Family Residential,8769 Lariat Cir,Fort Worth,76244,209000,4,2,Coventry Hills Add,1821,4792,2002,8,115,0
Single Family Residential,880 Prairie Timber Rd,Burleson,76028,360000,4,2.5,Prairie Timber Estates,2946,24394,2014,74,122,42
Single Family Residential,8801 Turnberry Ct,Fort Worth,76179,349900,4,4,Highlands Add,3482,16640,1996,78,100,17
Single Family Residential,8805 Royal Harbor Ct,Fort Worth,76179,1950000,4,6.5,Lake Country Estates Add,6243,15943,1978,62,312,0
Single Family Residential,8809 Golden Sunset Trl,Fort Worth,76244,319000,5,3,Arcadia Park Add,3615,8451,2009,2,88,33
Single Family Residential,8809 Maple Ridge Trl,Fort Worth,76244,299900,4,2.5,Valley Brook,3328,7275,2013,3,90,28
Single Family Residential,8813 Hidden Hill Dr,Fort Worth,76179,264900,4,3,Lake Country Estates Add,2777,16771,1986,181,95,0
Single Family Residential,8833 Random Rd,Fort Worth,76179,699000,4,3.5,Lake Country Estates Add,3057,22564,1996,122,229,0
Single Family Residential,8836 Crosswind Dr,Fort Worth,76179,339500,4,3,Lake Country Estates Add,2575,14680,1977,4,132,0
Single Family Residential,8837 Quarry Ridge Trl,Fort Worth,76244,188900,3,2,Valley Brook,1408,4400,2009,27,134,29
Single Family Residential,8840 Kate St,White Settlement,76108,150000,3,1.5,Bass Add,1072,8189,1962,5,140,0
Single Family Residential,8848 Sun Haven Way,Fort Worth,76244,182000,3,2,Valley Brook,1268,5184,2011,6,144,29
Single Family Residential,8849 Random Rd,Fort Worth,76179,989000,5,5.5,Lake Country Estates Add,5268,17903,1980,59,188,0
Single Family Residential,8853 Random Rd,Fort Worth,76179,875000,5,4.5,Lake Country Estates Add,4622,16771,1975,207,189,0
Single Family Residential,8885 Random Rd,Fort Worth,76179,1180000,4,4,Lake Country Estates Add,3976,16640,2007,137,297,0
Single Family Residential,8924 Silent Brook Ln,Fort Worth,76244,276000,4,2.5,Arcadia Park Add,3028,5489,2005,64,91,33
Single Family Residential,8925 Belvedere Dr,Fort Worth,76244,259000,4,2.5,Vineyards At Heritage The,3022,7405,2003,58,86,39
Single Family Residential,8933 Stone Top Dr,Fort Worth,76179,314900,4,3.5,Hills Of Lake Country,3072,10498,2010,11,103,23
Single Family Residential,8952 Riscky Trl,Fort Worth,76244,303000,4,3.5,Heritage Add,2642,7318,2004,48,115,33
Single Family Residential,900 Glenda Dr,Bedford,76022,179900,3,1.5,Bellvue Add,1915,9932,1956,1,94,0
Single Family Residential,900 Tara Dr,Burleson,76028,324900,5,3,Plantation Ph 02,3071,12197,2009,14,106,41
Single Family Residential,9004 Hunting Green Ct,Fort Worth,76134,149500,3,2,Lincolnshire Add,1491,7187,1985,4,100,0
Single Family Residential,901 Baldwin Dr,Arlington,76012,229900,3,2,Meadow Park Estates Add,1894,11282,1988,4,121,0
Single Family Residential,901 Hunter Ln,Burleson,76028,238000,3,2.5,West Bend South,2246,11761,2005,26,106,17
Single Family Residential,901 Stone Trail Dr,Flower Mound,75028,275000,3,2,Lake Bluff Sub,1826,5314,1989,1,151,0
Single Family Residential,9020 Inwood St,Benbrook,76126,327000,4,2,Brookside at Benbrook Field,2192,10062,2017,1,149,0
Single Family Residential,9024 Silsby Dr,Fort Worth,76244,294000,4,2.5,Heritage Add,2929,6098,2007,146,100,33
Single Family Residential,903 Goforth Rd,Fort Worth,76126,480000,4,3.5,Mountain Vista Estates,3418,172498,2008,128,140,0
Single Family Residential,9032 Sun Haven Way,Fort Worth,76244,194000,4,2,Valley Brook,1557,5184,2009,55,125,29
Single Family Residential,9036 Wiggins Dr,Fort Worth,76244,310000,4,2.5,Heritage Add,3151,6534,2006,71,98,33
Single Family Residential,9041 Trail Blazer Dr,Fort Worth,76131,210000,3,2,Liberty Crossing,1971,5227,2006,5,107,28
Single Family Residential,9049 Weller Ln,Fort Worth,76244,249900,4,2.5,Arcadia Park Add,2575,5706,2006,36,97,25
Single Family Residential,905 Mesquite Dr,Burleson,76028,225000,4,2,Mistletoe Hill Ph I & II,2057,7405,2005,33,109,30
Single Family Residential,9058 Rushing River Dr,Fort Worth,76118,299900,5,2.5,Lakes Of River Trails South,2870,5489,2002,4,104,21
Single Family Residential,906 Simi Dr,Arlington,76001,250000,4,2.5,South Ridge Hills Add,2892,5227,2004,3,86,0
Single Family Residential,909 Cloudlock Dr,Saginaw,76179,329990,3,2.5,Saginaw Springs,2600,10019,2017,96,127,29
Single Family Residential,9108 Askew St,Fort Worth,76244,248000,3,2,Heritage Add,1731,5489,2007,2,143,33
Single Family Residential,9108 Nightingale Dr,Fort Worth,76123,165000,3,2,Summer Creek Ranch Add,1560,5489,2004,5,106,0
Single Family Residential,9109 River Falls Dr,Fort Worth,76118,249900,4,3,Lakes Of River Trails South,2252,5489,2003,1,111,20
Single Family Residential,9112 Outback Dr,Fort Worth,76134,209850,3,2,Matador Ranch,1730,5968,2017,5,121,24
Single Family Residential,9117 Cheswick Dr,Fort Worth,76123,206900,5,3.5,Poynter Crossing Add,3928,5489,2006,5,53,22
Single Family Residential,912 Redbud Rd,Burleson,76028,233000,4,2,Mistletoe Hill Ph I & II,2056,7405,2005,11,113,25
Single Family Residential,9120 Outback Dr,Fort Worth,76134,220921,3,2,Matador Ranch,1862,5924,2017,5,119,24
Single Family Residential,9121 Tidball Dr,Fort Worth,76244,249900,3,2,Heritage Add,1842,5489,2003,25,136,67
Single Family Residential,913 Hackamore St,White Settlement,76108,105000,3,1,Meadowview Add,1082,10803,1955,24,97,0
Single Family Residential,913 Sycamore St,Burleson,76028,209990,4,2,Mistletoe Hill Ph I & II,2003,7405,2005,11,105,25
Single Family Residential,913 Vaquero St,White Settlement,76108,134995,3,1,Meadowview Add,1322,6970,1958,55,102,0
Single Family Residential,9137 Odeum Dr,Fort Worth,76244,299900,4,2.5,Heritage Add,2605,7100,2006,33,115,33
Single Family Residential,914 Vintners Ct,Grapevine,76051,669000,3,3,Kelley Addition,2817,6621,2017,1,237,42
Single Family Residential,9140 Landmark Dr,Fort Worth,76244,225000,4,2,Heritage Glen Add,1924,6055,2007,1,117,17
Single Family Residential,9141 Steiner St,Fort Worth,76244,334500,4,3.5,Heritage Add,3394,5663,2007,52,99,43
Single Family Residential,916 Highpoint Way,Roanoke,76262,513000,4,4.5,Fairway Ranch Ph 1,3613,8451,2015,28,142,55
Single Family Residential,916 Live Oak Ct,Arlington,76012,290000,4,3,Oaks The Arlington,3303,14070,1967,1,88,0
Single Family Residential,916 Winchester,Southlake,76092,1368726,4,5,Shady Oaks,4574,21780,2017,2,299,10
Single Family Residential,917 Gentle Wind Dr,Keller,76248,589999,5,4,Harmonson Farms,3990,15246,2005,130,148,50
Single Family Residential,917 Rock Dove Cir,Saginaw,76131,220000,3,2.5,Heather Ridge Estates,2260,8712,2005,2,97,19
Single Family Residential,917 Valley Terrace Rd,Burleson,76028,269900,4,2,Oak Valley Estates,2370,8581,2000,27,114,0
Single Family Residential,919 E Allen Ave,Fort Worth,76104,169888,3,2,Hyde Park Add,1324,6055,2017,3,128,0
Single Family Residential,920 Bluebonnet Dr,Keller,76248,756899,3,2,Gean Estates,3511,1,2017,21,216,0
Single Family Residential,920 Hollow Creek Rd,Burleson,76028,159900,3,2,Forest Ridge Estates,1129,11108,1984,20,142,0
Single Family Residential,9200 Raymond Ave,White Settlement,76108,135000,3,1.5,Locke A L Add,1185,8233,1964,62,114,0
Single Family Residential,9201 Peaceful Ter,Fort Worth,76123,174900,3,2,Summer Creek Ranch Add,1740,5663,2005,5,101,48
Single Family Residential,9201 San Tejas Dr,Fort Worth,76177,280000,5,3.5,Presidio Village South,4000,7100,2015,35,70,17
Single Family Residential,9208 Los Cabos Trl,Fort Worth,76177,210000,4,2,Presidio Village South,2138,6055,2011,4,98,13
Single Family Residential,921 Vintners Ct,Grapevine,76051,679000,3,3,Kelley Addition,2865,7841,2017,1,237,42
Single Family Residential,9212 Farmer Dr,Fort Worth,76244,245000,3,2,Heritage Add,1853,5489,2001,3,132,33
Single Family Residential,9213 Crossvine Way,Fort Worth,76123,316900,4,2,Chisholm Trail Ranch,2535,7605,2017,5,125,54
Single Family Residential,9213 Hunters Ct,White Settlement,76108,239900,4,2,Sunview Add,2595,8494,2014,6,92,0
Single Family Residential,9225 Forbes Mill Trl,Fort Worth,76179,221570,3,2,Glen Mills,1861,6273,2017,6,119,0
Single Family Residential,9229 Vistamil Trl,Fort Worth,76179,201908,3,2,Glen Mills,1629,4792,2017,13,124,0
Single Family Residential,9233 Forbes Mill Trl,Fort Worth,76179,201188,3,2,Glen Mills,1502,4792,2017,12,134,0
Single Family Residential,924 Deer Valley Dr,Weatherford,76087,218558,3,2,The Heights at Weatherford Estates,2029,5663,2017,4,108,46
Single Family Residential,924 Williamsburg Ln,Keller,76248,580000,4,3,Williamsburg Estates,3915,26267,1989,1,148,40
Single Family Residential,925 Lost Heather Ln,Saginaw,76179,289900,4,2.5,Saginaw Springs,2329,5750,2017,88,124,30
Single Family Residential,925 Sandy Hl,Burleson,76028,434000,5,3.5,Oak Vly Estates Ph 15-17 & 18b,3713,10324,2015,21,117,8
Single Family Residential,927 Aaron Dr,Burleson,76028,199900,4,2,Alsbury Estates East Ph 02,1968,6752,2002,25,102,0
